subject_num overall_main_dp corrected_NN_HR corrected_NI_HR corrected_IN_HR corrected_II_HR corrected_WN_CRR corrected_WI_CRR main_dp_II main_dp_IN main_dp_NI main_dp_NN typed_correct_dp_II typed_correct_dp_IN typed_correct_dp_NI typed_correct_dp_NN Overall_list_Accuracy n_Accuracy i_Accuracy main_list_Accuracy main_n_Accuracy main_i_Accuracy main_Initiation main_Submission main_n_initiation main_n_submission main_i_initiation main_i_submission RT median_diff_RT median_inverted_RT median_normal_RT II_RT IN_RT NI_RT NN_RT WI_RT WN_RT main_RT main_II_RT main_IN_RT main_NI_RT main_NN_RT main_WI_RT main_WN_RT miss_II_RT miss_IN_RT miss_NI_RT miss_NN_RT FA_WN_RT FA_WI_RT total_time_taken diff_dp_old_new diff_submission diff_dp_old_new_1 diff_dp_old_new_2 dp_rII dp_eII dp_rIN dp_eIN dp_rNI dp_eNI dp_rNN dp_eNN production production_rt id
47 0.937704178526624 0.914634146341463 0.817073170731707 0.865853658536585 0.841463414634146 0.475308641975309 0.388888888888889 0.718274398556807 1.04507125708259 0.62205119653706 1.30792485605548 2.17865369702305 2.02189401787175 1.85456812512058 2.2489731316463 0.778409090909091 0.886363636363636 0.670454545454545 0.7875 0.9125 0.6625 1.16549999999995 2.33170000000001 1.03009999999995 2.0322000000001 1.50099999999998 2.63059999999996 0.830099999999959 -0.00150000000002137 0.764599999999973 0.766099999999994 0.796249999999986 0.716499999999996 0.830500000000029 0.766099999999994 0.982299999999952 0.898800000000165 0.798099999999977 0.795950000000005 0.69860000000017 0.797699999999963 0.765299999999911 0.929700000000025 0.897649999999999 0.680799999999863 0.79989999999998 0.899499999999989 0.865999999999985 0.798699999999883 0.831900000000132 -137.4009 -0.276941401137639 0.598399999999856 -0.256160176795527 0.125065962914543 0.919700308024885 3.05845261070857 0.791638607743375 2.0546895905353 0.919700308024885 2.77297993563491 1.17976111761186 2.0546895905353 0.722222222 17.6828 KBTWDKK
48 1.91837190918098 0.74390243902439 0.621951219512195 0.695121951219512 0.74390243902439 0.944444444444444 0.882716049382716 1.84409769429911 2.10364046068627 1.49928361444693 2.24864232325748 1.2155548101962 1.44021068709397 0.822419652121151 1.56124295909522 0.852272727272727 0.931818181818182 0.772727272727273 0.85625 0.925 0.7875 1.13299999999981 1.81499999999994 0.981500000000096 1.56499999999988 1.565 2.1149999999999 1.06399999999996 0.0254999999999086 1.0064999999999 0.980999999999995 1.12350000000001 0.749000000000024 1.18200000000002 0.864500000000021 1.63099999999997 0.93199999999996 1.048 1.19 0.749000000000024 1.298 0.84050000000002 1.63099999999997 0.906999999999925 1.78150000000005 1.173 1.51400000000012 0.931499999999971 1.06550000000004 1.4820000000002 -47.202 -0.297337045946517 0.550000000000011 1.0661168178191 -0.160406712159119 1.9348431322034 1.33352792290227 0.70910391088962 0.967421566101701 0.847773453061859 1.75906017384508 1.55687736395148 0.36610635680057 60.01088139 14.467 KBBFHDT
49 1.65829225152305 0.719512195121951 0.695121951219512 0.670731707317073 0.841463414634146 0.87037037037037 0.820987654320988 1.91962606766553 1.57007817166374 1.42955716470943 1.70953665181122 2.59948880388389 2.16485634318814 2.13242645734815 2.15392184989813 0.914772727272727 0.965909090909091 0.863636363636364 0.91875 0.9625 0.875 1.06500000000005 2.21500000000003 0.948700000000031 1.91629999999986 1.20630000000006 2.73929999999996 0.897799999999989 0.0172999999999774 0.832699999999932 0.815399999999954 0.897500000000036 0.782100000000128 0.906000000000006 0.814099999999996 1.01535000000001 0.814700000000073 0.864950000000022 0.873100000000022 0.782100000000128 0.881300000000067 0.799599999999828 0.997950000000003 0.814700000000073 1.14000000000007 0.848199999999906 1.03115000000003 0.913900000000012 0.864500000000021 1.18029999999993 -72.8613 -0.0581104258315899 0.823000000000093 0 0.140283590280823 1.22693995881216 1.74744993974803 1.20846195998773 1.22693995881216 0.589455797849778 1.46197726467437 1.20846195998773 1.55687736395148 13.89321703 14.1585 KTPRRZT
51 1.5387211388799 0.817073170731707 0.841463414634146 0.890243902439024 0.914634146341463 0.648148148148148 0.660493827160494 1.78366772765063 1.6081519030749 1.41430179375915 1.2845929853632 2.92112068977888 2.06939718688497 2.65249573510548 1.44051432468835 0.903409090909091 0.897727272727273 0.909090909090909 0.9125 0.925 0.9 1.14879999999999 1.68990000000008 0.873849999999948 1.44884999999999 1.53095000000005 2.09799999999998 0.906599999999969 -0.0668000000000575 0.798099999999977 0.864900000000034 0.94789999999989 0.690049999999871 0.897600000000011 0.748299999999972 1.48129999999992 0.82295000000002 0.914499999999975 0.930900000000065 0.698349999999948 0.906200000000013 0.748299999999972 1.49799999999993 0.807199999999852 1.48000000000002 0.948350000000005 2.21420000000009 0.88149999999996 0.890300000000025 1.06469999999996 -102.4437 0.391021729167479 0.649149999999992 0.636910884807941 0.804689398823133 2.43265535878722 1.46197726467437 2.43265535878722 0.967421566101701 1.60490572706408 1.74744993974803 1.75906017384508 0.967421566101701 25.46452703 19.3417 KBRRDPK
52 1.28421178468746 0.74390243902439 0.646341463414634 0.792682926829268 0.841463414634146 0.746913580246914 0.685185185185185 1.48273876045724 1.48057444185803 0.857709985073442 1.32023223316152 2.17865369702305 1.9819203118858 1.31920591103686 1.58256267069767 0.840909090909091 0.965909090909091 0.715909090909091 0.84375 0.9625 0.725 1.31680000000006 1.93380000000002 1.0335 1.55050000000006 1.75049999999997 2.40894999999998 0.833300000000008 -0.0249500000000182 0.758100000000013 0.783050000000031 0.86639999999997 0.633100000000013 0.966499999999996 0.683099999999968 1.24160000000006 0.766499999999951 0.83319999999992 0.899699999999996 0.62480000000005 0.949849999999998 0.68304999999998 1.2333000000001 0.758199999999988 0.883050000000082 0.724799999999959 1.05840000000001 0.766449999999935 0.674649999999986 0.999899999999798 -63.4519 0.219262855741256 0.85844999999992 1.87167433583421 -0.329937405139324 1.38109440559315 2.14718268371356 2.23070297898543 2.56064038412475 1.38109440559315 0.967421566101701 1.71286693106289 3.05845261070857 1.666666667 15.3538 KTPPWPB
53 1.69476347527481 0.695121951219512 0.768292682926829 0.914634146341463 0.865853658536585 0.722222222222222 0.845679012345679 2.1250785955515 1.95931227736058 1.7513114981991 1.099877440513 2.65249573510548 2.8907617466396 2.40543661952296 2.13242645734815 0.914772727272727 0.920454545454545 0.909090909090909 0.90625 0.9125 0.9 0.798599999999965 1.31530000000009 0.732399999999984 1.19909999999999 0.864800000000059 1.39845 0.915300000000059 -0.0330500000000598 0.848650000000077 0.881700000000137 0.898199999999861 0.832499999999982 0.898700000000076 0.86549999999994 0.981600000000014 0.948399999999992 0.915300000000116 0.898199999999861 0.831700000000183 0.899000000000115 0.86549999999994 0.981899999999882 0.94844999999998 1.4486 0.898799999999937 1.18169999999998 1.22354999999999 1.24024999999995 1.13210000000009 -40.0143 1.05583755131001 0.19935000000001 0.50677758857198 1.35615573187246 0.919700308024885 3.57397121467033 1.76921691546164 2.43265535878722 0.779416717744062 2.56064038412475 0.830496191735805 1.75906017384508 0.66693849 10.9579 KTRTZRP
54 1.62059058430626 0.792682926829268 0.768292682926829 0.841463414634146 0.890243902439024 0.734567901234568 0.759259259259259 1.93174805013979 1.62717789564682 1.43715757201403 1.44245306395844 2.79159852032998 1.84099070071679 2.30758625830324 1.81848009294027 0.914772727272727 0.943181818181818 0.886363636363636 0.91875 0.95 0.8875 1.1309 1.73070000000007 0.947950000000105 1.48934999999994 1.37890000000004 2.09719999999999 0.930599999999998 -0.0339000000000738 0.880599999999959 0.914500000000032 0.964300000000094 0.781399999999991 0.930499999999938 0.872549999999933 1.12970000000001 0.823099999999954 0.931400000000167 1.00600000000006 0.764350000000007 0.930499999999938 0.880700000000047 1.14720000000011 0.814799999999877 0.980499999999893 1.06434999999993 1.13 0.673400000000015 1.09759999999983 1.19690000000003 -83.838 0.428956322931843 0.607850000000042 0.497812226583822 0.798437133445011 1.24963771316421 2.43265535878722 2.38485742576643 2.14718268371356 1.07385475480588 1.60490572706408 2.0904193887046 2.14718268371356 0 6.7108 KBTWZRW
55 2.40662866640078 0.768292682926829 0.792682926829268 0.963414634146341 0.939024390243902 0.919753086419753 0.87037037037037 2.67477891667799 3.19517692322992 1.9439093592097 2.13664841903691 3.33766636016402 3.81473840636089 2.40898453195399 2.30758625830324 0.943181818181818 0.988636363636364 0.897727272727273 0.95 0.9875 0.9125 0.916699999999906 1.45074999999991 0.832200000000057 1.36680000000001 1.11419999999998 1.64890000000003 1.04814999999999 -0.0842999999999847 0.863900000000058 0.948200000000043 0.947000000000003 0.765300000000025 1.21390000000001 0.833499999999958 1.44719999999995 0.948900000000037 1.05795000000001 0.972300000000018 0.731499999999983 1.3075 0.831699999999955 1.48250000000002 1.00659999999999 1.95620000000002 1.33129999999994 2.08260000000001 1.48070000000007 1.53930000000003 1.82274999999993 -95.635 0.653719375031539 0.282100000000014 -0.258714322385934 0.903641113830242 2.14718268371356 3.57397121467033 2.57020819449706 2.43265535878722 1.75906017384508 2.38485742576643 1.22693995881216 1.75906017384508 5.333335876 16.2574 KBTWRHP
56 1.13097633813778 0.426829268292683 0.280487804878049 0.426829268292683 0.597560975609756 0.895061728395062 0.907407407407407 1.57199667963195 1.06945254707897 0.743564682360522 1.06945254707897 1.92032213437058 1.34821259498573 1.03251578614797 1.52153953419442 0.886363636363636 0.920454545454545 0.852272727272727 0.88125 0.9125 0.85 0.897000000000162 1.56610000000001 0.764699999999948 1.46510000000012 1.10749999999999 1.86634999999995 0.832700000000045 -0.0807000000000357 0.818550000000016 0.899250000000052 0.899599999999964 0.792100000000005 1.10704999999996 0.880799999999908 0.967499999999973 0.724350000000015 0.815999999999974 0.881099999999947 0.766100000000051 1.0476000000001 0.863699999999881 0.935100000000034 0.715899999999976 0.974550000000022 0.782199999999989 1.16699999999997 0.684799999999996 0.755949999999956 1.46640000000002 -54.3041 0.46704541410767 0.401249999999834 0.663025132715374 0.347340206340242 -0.282216147062508 1.08665636853133 -0.637484160962377 0.830496191735805 -0.779416717744062 -0.0480283631125986 -0.791638607743375 0.955562154650348 0 7.1022 KTPKPZT
57 0.882877720998668 0.646341463414634 0.792682926829268 0.865853658536585 0.621951219512195 0.611111111111111 0.58641975308642 0.528954196149624 1.38921902760042 1.0341104846983 0.657677917298027 1.79031790231736 2.65063304650943 2.40075986014313 2.06600793901532 0.767045454545455 0.784090909090909 0.75 0.76875 0.775 0.7625 1.12199999999996 1.97199999999998 0.988999999999905 1.69750000000002 1.35500000000002 2.40299999999999 1.43950000000001 -0.0314999999998804 1.13850000000008 1.16999999999996 1.50499999999988 1.05600000000004 1.24499999999989 1.173 2.07300000000009 1.72200000000009 1.40700000000004 1.50499999999988 1.05500000000006 1.20349999999991 1.01299999999998 2.15499999999997 1.73700000000008 0.771000000000186 0.723000000000184 0.712999999999965 0.787500000000023 0.755000000000109 0.903999999999996 -50.738 -0.0053803631329481 0.705499999999972 0.673595184942148 0.497812226583821 0.830496191735805 0.955562154650348 2.38485742576643 2.43265535878722 1.22693995881216 1.55687736395148 2.0904193887046 1.20846195998773 89.30966377 18.194 KBTBFDF
58 -0.125014037429576 0.426829268292683 0.5 0.426829268292683 0.426829268292683 0.5 0.512345679012346 -0.153501468078362 -0.184452437094743 0.0309509690163806 -0.184452437094743 0.453545117203298 1.25512716121884 0.554634480589431 1.24773374430325 0.880681818181818 0.886363636363636 0.875 0.875 0.8875 0.8625 1.05630000000002 1.61615 1.04949999999997 1.63250000000005 1.11620000000005 1.58300000000008 0.815900000000056 0.126849999999934 0.876149999999996 0.749300000000062 0.919599999999946 0.94135000000017 0.73239999999987 0.915000000000006 0.79989999999998 0.782999999999959 0.782850000000167 0.832700000000045 0.93320000000017 0.731999999999971 0.916299999999978 0.782199999999989 0.774600000000021 0.833100000000059 0.731499999999869 0.816300000000069 0.783999999999992 0.841099999999926 0.766499999999951 -55.0705 -0.0628333034862827 -0.0494999999999663 -0.285248660661982 -0.846442976766281 -0.36610635680057 0 -0.119648113039842 -0.241040393886027 0.119648113039842 -0.119648113039842 0 -0.36610635680057 22.96703297 12.9477 KTHWZKR
59 1.38822961682546 0.768292682926829 0.524390243902439 0.768292682926829 0.792682926829268 0.796296296296296 0.783950617283951 1.60137100209285 1.56170043176665 0.846780699200466 1.56170043176665 1.76519841222694 1.44051432468835 1.02859697714025 1.38723264397502 0.954545454545455 0.977272727272727 0.931818181818182 0.96875 0.9875 0.95 0.91599999999994 1.5139999999999 0.914999999999964 1.48199999999997 0.931999999999988 1.69799999999992 0.997000000000014 -0.158499999999947 0.84699999999998 1.00549999999993 0.847499999999968 0.931999999999931 1.26399999999998 0.915000000000077 1.05550000000007 1.01149999999998 0.981499999999983 0.847499999999968 0.83199999999988 1.14700000000005 0.899000000000115 1.02999999999997 0.983000000000089 1.21750000000009 0.947000000000003 0.964999999999918 1.13600000000008 0.913999999999874 1.21400000000006 -71.416 0.362420285979064 0.215999999999951 0.548529222027605 -0.726381172215674 1.22693995881216 1.24963771316421 1.08665636853133 1.55687736395148 0.348415403963751 0.648322503863078 0.955562154650348 1.76921691546164 0.788867822 11.215 KBWRWDH
60 1.85357349492337 0.817073170731707 0.597560975609756 0.963414634146341 0.890243902439024 0.833333333333333 0.808641975308642 2.10072908076657 2.75918585348022 1.11994181019428 1.87168890970127 2.6476912697931 3.16766378324009 1.88372558914644 2.46264259131194 0.744318181818182 0.897727272727273 0.590909090909091 0.75 0.9 0.6 0.864299999999957 1.37665000000001 0.720400000000012 1.20170000000002 1.57254999999995 2.26210000000003 1.49354999999991 -0.246000000000095 1.22469999999998 1.47070000000008 1.71000000000004 0.804000000000087 2.59134999999992 0.949700000000007 2.87049999999999 0.995400000000018 1.51644999999996 1.78915000000001 0.753699999999981 2.50400000000002 0.966300000000047 2.84969999999998 0.995400000000018 3.07055000000008 0.937299999999823 2.32050000000004 1.58300000000008 1.13729999999998 3.41210000000001 -52.7221 0.844063143705546 1.06040000000002 0.388122509868486 1.07068305679879 1.24963771316421 1.74744993974803 2.43265535878722 3.57397121467033 0.0411757531764813 1.07385475480588 1.75906017384508 2.56064038412475 16.57407407 31.6899 KBDTHRB
61 2.10781413939228 0.865853658536585 0.74390243902439 0.890243902439024 0.890243902439024 0.87037037037037 0.833333333333333 2.19524782741297 2.35596990659004 1.62284507133613 2.23514652581667 2.16580126840863 2.74356819839906 1.62284507133613 2.68483918545722 0.948863636363636 0.988636363636364 0.909090909090909 0.95 0.9875 0.9125 1.09865000000002 1.94749999999999 0.906800000000032 1.64789999999999 1.56439999999998 2.34849999999994 1.0479 0.0772000000000617 0.937400000000025 0.860199999999963 1.09794999999997 0.781550000000038 1.08000000000001 0.764400000000023 2.05685 1.00615000000002 1.06435000000002 1.12264999999991 0.781550000000038 1.04740000000007 0.764099999999985 2.21579999999994 1.03064999999998 1.74869999999999 1.01495 2.33199999999999 1.19759999999997 1.77364999999992 1.13030000000003 -106.3914 0.220280085541348 0.700599999999952 1.17140741152597 -0.21233955151016 1.55687736395148 3.05845261070857 1.17976111761186 2.14718268371356 1.08665636853133 2.38485742576643 0.967421566101701 2.14718268371356 20.38319199 10.5282 KTKTDFD
62 1.46868237149095 0.573170731707317 0.524390243902439 0.646341463414634 0.670731707317073 0.87037037037037 0.895061728395062 1.69583951055869 1.50360541551428 1.31508039521226 1.31259608237351 2.05948407939369 2.0867722131126 1.62620675096045 1.7588832318916 0.931818181818182 0.931818181818182 0.931818181818182 0.925 0.925 0.925 0.911800000000028 1.578 0.832899999999952 1.50280000000001 1.01589999999999 1.661 0.96520000000001 -0.0615999999999985 0.990499999999997 1.0521 1.06925000000004 0.890699999999981 1.1327 0.919650000000047 1.04795000000003 0.898799999999994 0.981999999999971 1.08980000000003 0.89054999999999 1.1570999999999 0.924200000000042 1.04885000000002 0.89425 1.1902 0.940699999999993 1.10760000000005 0.973500000000058 0.932099999999991 1.34044999999992 -32.7168 0.438123562182124 0.158199999999994 0.285472675073662 1.19743504611177 0.469807684809936 2.14718268371356 1.47357070498321 1.55687736395148 0.348415403963751 1.33352792290227 1.59321881802305 0.955562154650348 0.895750661 13.2358 KBDPFFZ
63 0.18198235693898 0.841463414634146 0.719512195121951 0.817073170731707 0.768292682926829 0.339506172839506 0.191358024691358 -0.139667036269786 0.490456095459734 -0.291509812922843 0.586679297479481 1.64191131629778 2.02898726878823 1.46097496119125 1.63170253968219 0.664772727272727 0.897727272727273 0.431818181818182 0.675 0.9 0.45 0.930549999999926 1.65459999999996 0.785399999999981 1.40745000000001 1.17495000000002 2.35015000000004 0.730999999999995 0.0904999999999063 0.723100000000045 0.632600000000139 0.746899999999869 0.71550000000002 0.669150000000116 0.674199999999985 0.673699999999997 0.899899999999889 0.682000000000016 0.732499999999845 0.714699999999993 0.580799999999954 0.655999999999892 0.550700000000006 0.842200000000048 0.648099999999999 0.698299999999904 0.615700000000061 0.381700000000023 0.664399999999944 0.646299999999997 -61.8018 -0.416232210896244 0.942700000000031 -1.39088328818729 -0.527537980957335 1.24963771316421 0.497200570681554 1.38109440559315 0.685205419039193 0.648322503863078 0.791638607743375 1.38109440559315 0.897544970549353 0 12.6739 KBDPBKZ
64 1.47353519380401 0.695121951219512 0.792682926829268 0.792682926829268 0.939024390243902 0.746913580246914 0.697530864197531 2.06394742461502 1.48057444185803 1.33307786714672 1.17523037059031 3.1273393623756 2.46264259131194 2.44427734486162 2.11006554567566 0.943181818181818 0.931818181818182 0.954545454545455 0.94375 0.925 0.9625 1.22649999999999 1.89529999999991 1.05154999999996 1.64684999999997 1.4049 2.32369999999997 0.923099999999977 0.063799999999901 0.866499999999974 0.802700000000073 0.94369999999995 0.756650000000036 0.977099999999837 0.751299999999986 1.18935000000009 0.863049999999987 0.895399999999995 0.939149999999984 0.748049999999978 0.976999999999919 0.741649999999993 1.18865000000008 0.850699999999989 1.54440000000005 0.780650000000037 1.41620000000009 0.988949999999988 0.93220000000008 1.21744999999999 -101.5273 0.315838342640366 0.676850000000002 0.849378143300475 0.425532250942805 1.76921691546164 2.26296854370979 1.08665636853133 1.46197726467437 1.76921691546164 0.779416717744062 0.955562154650348 0.919700308024885 0.277777778 11.8436 KTHTKDR
65 1.1203555418511 0.621951219512195 0.670731707317073 0.719512195121951 0.963414634146341 0.709876543209877 0.635802469135803 2.13902553440823 1.13441709796001 0.789195773414697 0.863633516809805 2.72424817335361 2.18704021101657 1.36314686191619 1.82618267229442 0.931818181818182 0.943181818181818 0.920454545454545 0.93125 0.9375 0.925 0.732300000000123 1.31439999999998 0.649900000000116 1.19819999999999 1.04894999999993 1.73235 0.964600000000019 -0.0246500000000651 0.898699999999963 0.923350000000028 0.964549999999988 0.747700000000009 0.998299999999972 0.91519999999997 1.52425000000004 0.815399999999954 0.948450000000093 0.964799999999968 0.731699999999819 0.966000000000008 0.915099999999939 1.49880000000007 0.782600000000002 0.931899999999814 1.13170000000002 1.24849999999992 0.764700000000062 0.883000000000038 1.1662 -107.627 0.431987228852128 0.534150000000011 0.497200570681554 -0.329937405139324 2.0546895905353 2.57020819449706 0.523256540948535 1.9348431322034 0.70910391088962 1.38109440559315 0.40186426010235 1.46462213678326 0 20.1971 KBTZWHR
66 2.1203953586496 0.865853658536585 0.817073170731707 0.865853658536585 0.939024390243902 0.845679012345679 0.808641975308642 2.41953809085453 2.1250785955515 1.77717016305487 2.1250785955515 2.50154211045425 2.05904193353587 1.83684533939059 2.02669848318413 0.943181818181818 0.931818181818182 0.954545454545455 0.95625 0.9375 0.975 1.12899999999991 1.95399999999995 0.958000000000084 1.74099999999999 1.41650000000004 2.16150000000005 0.897999999999911 2.27373675443232e-13 0.790000000000191 0.789999999999964 0.792500000000132 0.805000000000064 0.811999999999898 0.73700000000008 1.01100000000002 1.01699999999983 0.897999999999911 0.767500000000041 0.817000000000007 0.832999999999856 0.75 1.02100000000007 0.992999999999995 1.65999999999997 2.30299999999988 2.08699999999999 1.22000000000003 1.65349999999989 1.48599999999999 -480.558 0.161709078321095 0.420500000000061 0.783284901657483 -0.470220995420147 2.14718268371356 2.94817396274898 1.38109440559315 2.43265535878722 2.43265535878722 1.46462213678326 1.22693995881216 2.94817396274898 0 22.705 KFDDHHD
67 2.26212155547297 0.792682926829268 0.621951219512195 0.841463414634146 0.817073170731707 0.95679012345679 0.907407407407407 2.22922503249255 2.71508419938541 1.63556711427523 2.53035936769702 2.56064038412475 2.69002238011656 1.90382824340531 2.39099566414829 0.903409090909091 0.988636363636364 0.818181818181818 0.89375 0.9875 0.8 1.048 1.69920000000002 0.866100000000074 1.48260000000005 1.29889999999989 2.05740000000003 0.898399999999981 0.0501000000000431 0.882200000000012 0.832099999999969 0.914800000000014 0.848550000000046 1.09119999999996 0.782199999999989 1.06640000000016 0.815599999999904 0.898400000000038 0.915200000000027 0.848550000000046 1.08320000000003 0.781750000000045 1.09869999999989 0.815500000000156 1.23200000000003 0.865749999999935 1.34820000000002 1.07375000000002 0.765700000000152 1.12385000000006 -89.4541 0.024761509801039 0.574799999999982 0.167041942968551 0.329937405139324 1.46462213678326 2.0546895905353 1.9348431322034 2.56064038412475 0.967421566101701 1.22693995881216 1.60490572706408 2.56064038412475 0 18.1999 KTKRDKH
68 1.85569970812163 0.792682926829268 0.719512195121951 0.841463414634146 0.963414634146341 0.808641975308642 0.808641975308642 2.66466710683381 1.87339336507461 1.45429582598775 1.68866853338623 3.29799972291245 2.56064038412475 2.15392184989813 2.37235850169604 0.926136363636364 0.954545454545455 0.897727272727273 0.925 0.9625 0.8875 0.921899999999994 1.68010000000015 0.795500000000175 1.43020000000001 1.29599999999999 1.99620000000004 0.913950000000114 -0.0775999999998476 0.818899999999985 0.896499999999833 0.846199999999953 0.779150000000072 1.01009999999997 0.787499999999994 1.3146999999999 0.829900000000066 0.913149999999973 0.846000000000004 0.779150000000072 1.03590000000008 0.763149999999939 1.3306 0.827600000000075 0.896199999999908 1.95515 1.2627 1.03030000000001 1.13099999999997 1.41159999999991 -181.7996 0.621035900064464 0.566000000000031 0.968033222003969 1.35615573187246 1.74744993974803 2.57020819449706 1.60490572706408 2.43265535878722 0.648322503863078 1.38109440559315 1.9348431322034 1.60490572706408 0.199354389 9.6427 KTPPFPR
69 1.24784852778552 0.768292682926829 0.719512195121951 0.768292682926829 0.768292682926829 0.685185185185185 0.722222222222222 1.32269158103529 1.21548399802344 1.17084880438223 1.21548399802344 1.66222341846707 1.5394695535191 1.46097496119125 1.24283240882131 0.914772727272727 0.909090909090909 0.920454545454545 0.91875 0.9 0.9375 1.28189999999995 2.06619999999998 1.18935000000002 1.94869999999997 1.53179999999998 2.18129999999996 0.898099999999886 -0.0150999999999613 0.840599999999995 0.855699999999956 0.956650000000025 0.781299999999987 0.946899999999914 0.764599999999973 1.11300000000006 0.84699999999998 0.913800000000037 0.948200000000043 0.781400000000076 0.946899999999914 0.764699999999948 1.10564999999997 0.830800000000181 1.21540000000005 0.880699999999933 0.96429999999998 1.08189999999991 0.865300000000161 1.16370000000001 -103.9556 0.186541597304931 0.232599999999991 0.953938351092114 -0.131094213880984 1.60490572706408 1.38109440559315 1.08665636853133 1.55687736395148 1.08706967914154 1.76921691546164 0.955562154650348 1.76921691546164 0.09595788 12.4317 KTRPHDP
70 2.73275511587876 0.939024390243902 0.841463414634146 0.963414634146341 0.939024390243902 0.919753086419753 0.87037037037037 2.67477891667799 3.19517692322992 2.12863419089808 2.95004790725063 3.08737372664396 3.37368315971508 2.56064038412475 3.36204385654176 0.943181818181818 0.954545454545455 0.931818181818182 0.94375 0.95 0.9375 0.979900000000043 1.71510000000001 0.857400000000041 1.58179999999993 1.1146 1.8646 0.797300000000007 -0.000199999999836109 0.731800000000021 0.731999999999857 0.764649999999961 0.731400000000122 0.797899999999913 0.706049999999948 0.864299999999957 0.764549999999986 0.781500000000051 0.76439999999991 0.698700000000031 0.790299999999945 0.664949999999976 0.872999999999934 0.756850000000043 0.90644999999995 1.13130000000001 1.00694999999985 1.78170000000009 0.898250000000075 0.998100000000022 -120.3526 0.185419679019744 0.282800000000066 -0.515518603961756 -0.285472675073662 2.14718268371356 3.57397121467033 3.05845261070857 3.57397121467033 1.75906017384508 2.77297993563491 2.77297993563491 3.57397121467033 19.52066969 12.6079 KBDPRBZ
71 0.635313031848926 0.426829268292683 0.451219512195122 0.426829268292683 0.451219512195122 0.783950617283951 0.783950617283951 0.663024444273112 0.601152851067172 0.663024444273112 0.601152851067172 1.48240590572389 1.44948958431723 1.49411095820015 1.38855889945257 0.886363636363636 0.920454545454545 0.852272727272727 0.875 0.9125 0.8375 0.948950000000025 1.92319999999997 0.831500000000005 1.6318 1.11500000000001 2.23090000000002 0.832499999999982 -0.0481999999999516 0.798999999999978 0.84719999999993 0.847750000000019 0.965000000000146 0.881700000000023 0.84719999999993 0.848299999999995 0.765300000000025 0.78185000000002 0.823350000000005 0.713700000000017 0.906799999999919 0.781700000000001 0.847599999999829 0.698099999999954 0.74860000000001 0.698300000000017 0.539849999999888 0.698300000000017 0.548299999999927 0.598700000000008 -49.4607 0 0.599100000000021 0.285472675073662 -0.891938549699393 -0.36610635680057 1.08706967914154 -0.241040393886027 0.469807684809936 -0.791638607743375 1.46462213678326 -0.497200570681554 0.70910391088962 80.03643236 14.442 KBWPBTB
72 0.818302985100456 0.841463414634146 0.695121951219512 0.695121951219512 0.792682926829268 0.611111111111111 0.475308641975309 0.753834090475617 0.792637789725727 0.448490019207901 1.28270669268182 2.40543661952296 2.31208687084577 2.0115901059347 2.56064038412475 0.869318181818182 0.863636363636364 0.875 0.8625 0.85 0.875 1.09000000000003 1.75650000000002 0.906999999999982 1.56549999999999 1.30650000000003 1.96400000000003 0.806999999999931 -0.0335000000000889 0.739499999999964 0.773000000000053 0.780999999999949 0.698999999999955 0.8479999999999 0.756000000000029 1.09749999999991 0.780999999999977 0.781000000000063 0.780499999999961 0.69849999999991 0.831499999999949 0.739500000000021 1.07400000000001 0.732000000000198 0.840000000000032 0.714500000000044 1.03100000000003 0.772999999999968 0.798999999999978 0.855999999999995 -58.057 -0.423481784810901 0.398500000000041 0.119648113039842 -0.562458006209254 1.22693995881216 1.55687736395148 0.241040393886027 0.791638607743375 0.955562154650348 1.22693995881216 0.637484160962377 1.46523379268552 51.41304348 22.241 KBTDDDH
73 1.61967508248895 0.451219512195122 0.621951219512195 0.597560975609756 0.817073170731707 0.932098765432099 0.87037037037037 2.03241098887833 1.73864497251848 1.43875307066102 1.3690251378907 2.74356819839906 1.76851609538365 1.96436814122533 0.823692332395877 0.772727272727273 0.897727272727273 0.647727272727273 0.76875 0.8875 0.65 0.926600000000008 1.44979999999998 0.815400000000182 1.3449 1.11154999999997 1.59449999999995 1.10350000000005 -0.134100000000103 0.979399999999941 1.11350000000004 1.0634 0.998100000000079 1.19260000000008 1.00954999999999 1.22835000000002 1.05219999999997 1.08500000000004 0.979600000000005 0.956799999999987 1.19540000000001 1.00954999999999 1.19130000000001 1.05020000000002 1.21860000000015 0.881349999999998 1.54269999999997 1.08799999999997 1.36329999999998 1.58770000000004 -82.4255 0.0965899063657409 0.249599999999958 0.774640329498357 -0.251353982823094 1.07385475480588 1.9348431322034 0.726381172215675 1.75906017384508 0.40186426010235 1.46462213678326 0.601315209301132 1.08706967914154 1.563368056 21.0537 KBPTTDH
